EmployeeID,Location,Department,SubmissionDate,IdeaTitle
GF11304,Singapore,Research,2022-12-14,Urban Housing Solution
GF11882,São Paulo,Research,2021-05-24,Urban Technology Solution
GF11310,Toronto,Renewable Energy,2023-10-21,Renewable Policy Initiative
GF11649,Johannesburg,Research,2023-08-14,Future Energy Project
GF10688,Johannesburg,Environmental Policy,2022-07-24,Smart Systems Initiative
GF12114,London,Urban Development,2022-07-05,Renewable Infrastructure Framework
GF10959,Tokyo,Renewable Energy,2023-07-17,Clean Design Framework
GF10802,Paris,Urban Development,2023-01-28,Smart Housing Framework
GF10102,São Paulo,Environmental Policy,2021-06-18,Smart Design Model
GF10255,London,Research,2020-07-20,Smart Energy Solution
GF10255,London,Engineering,2022-01-31,Green Systems Approach
GF11309,London,Consulting,2023-09-30,Clean Policy Project
GF10821,Sydney,Renewable Energy,2023-04-08,Renewable Transport Initiative
GF10212,New York,Renewable Energy,2020-05-15,Renewable Transport Approach
GF11644,New York,Environmental Policy,2020-11-30,Future Technology Initiative
GF11956,London,Urban Development,2020-01-01,Future Technology Plan
GF11470,São Paulo,Renewable Energy,2021-08-27,Sustainable Technology Plan
GF11681,Toronto,Consulting,2022-04-05,Urban Housing Plan
GF11492,Tokyo,Research,2020-02-13,Sustainable Housing Approach
GF11097,Mumbai,Research,2022-02-18,Sustainable Housing Strategy
GF11635,Sydney,Research,2020-02-20,Clean Design Strategy
GF12148,Seoul,Renewable Energy,2020-03-01,Sustainable Systems Model
GF12182,Toronto,Engineering,2020-05-03,Future Technology Plan
GF11258,Berlin,Research,2022-12-19,Clean Energy Framework
GF10018,Tokyo,Renewable Energy,2021-01-07,Renewable Transport Model
GF12473,Dubai,Environmental Policy,2023-03-30,Future Design Strategy
GF10962,Seoul,Urban Development,2022-06-28,Sustainable Systems Model
GF10612,Mumbai,Consulting,2022-02-07,Clean Policy Plan
GF10688,Mumbai,Environmental Policy,2021-10-03,Green Design Solution
GF10513,Singapore,Consulting,2021-02-04,Sustainable Transport Strategy
GF12338,Berlin,Urban Development,2020-01-01,Renewable Transport Strategy
GF11835,New York,Engineering,2020-10-05,Future Policy Strategy
GF12295,New York,Research,2020-06-24,Urban Energy Project
GF10020,Mumbai,Consulting,2021-11-12,Eco Design Plan
GF10133,Mumbai,Renewable Energy,2020-07-31,Sustainable Transport Strategy
GF10621,Toronto,Urban Development,2022-04-21,Sustainable Infrastructure Plan
GF11246,London,Consulting,2021-12-22,Urban Transport Plan
GF12205,Mexico City,Renewable Energy,2023-09-30,Green Housing Plan
GF11636,New York,Renewable Energy,2022-01-19,Clean Design Project
GF11276,São Paulo,Renewable Energy,2020-06-19,Smart Design Model
GF10362,Sydney,Research,2021-09-26,Green Policy Framework
GF10057,New York,Consulting,2022-05-17,Smart Transport Strategy
GF10970,Toronto,Research,2022-12-15,Green Policy Strategy
GF12269,London,Consulting,2021-12-09,Smart Policy Solution
GF12051,London,Consulting,2023-12-22,Green Housing Plan
GF12439,New York,Research,2021-10-16,Future Design Solution
GF11526,Mumbai,Environmental Policy,2023-09-18,Clean Technology Initiative
GF11853,Mexico City,Urban Development,2023-08-09,Clean Systems Approach
GF10484,Berlin,Environmental Policy,2020-04-02,Urban Housing Approach
GF12224,London,Environmental Policy,2021-02-28,Sustainable Housing Strategy
GF12497,Tokyo,Consulting,2021-04-01,Eco Policy Initiative
GF11690,Stockholm,Renewable Energy,2023-05-29,Eco Technology Strategy
GF11701,London,Engineering,2022-12-11,Smart Policy Solution
GF11105,Sydney,Renewable Energy,2020-11-09,Eco Housing Approach
GF12101,Sydney,Research,2021-08-04,Green Policy Plan
GF12113,São Paulo,Environmental Policy,2020-01-19,Eco Transport Solution
GF10346,Paris,Renewable Energy,2022-07-12,Smart Transport Plan
GF10189,Mumbai,Renewable Energy,2021-03-22,Urban Housing Strategy
GF11495,Stockholm,Renewable Energy,2020-11-21,Smart Systems Initiative
GF10805,Dubai,Urban Development,2020-12-02,Urban Policy Solution
GF12029,Dubai,Renewable Energy,2021-07-13,Smart Infrastructure Initiative
GF10195,Stockholm,Urban Development,2022-02-22,Green Transport Plan
GF12091,Mumbai,Renewable Energy,2022-04-02,Smart Energy Strategy
GF11524,Tokyo,Research,2020-04-06,Renewable Design Framework
GF10128,London,Engineering,2023-06-18,Clean Infrastructure Solution
GF11143,Singapore,Environmental Policy,2023-11-21,Renewable Transport Initiative
GF10286,Toronto,Renewable Energy,2021-01-01,Urban Infrastructure Model
GF11676,Berlin,Research,2023-01-15,Smart Technology Initiative
GF10573,Stockholm,Renewable Energy,2021-05-08,Clean Technology Plan
GF10381,Paris,Consulting,2022-08-22,Sustainable Energy Initiative
GF11734,Berlin,Renewable Energy,2020-02-02,Urban Housing Plan
GF11394,Stockholm,Research,2022-12-30,Eco Design Model
GF10425,Berlin,Research,2020-03-05,Green Energy Project
GF10513,New York,Environmental Policy,2020-02-23,Renewable Systems Project
GF11831,Mumbai,Renewable Energy,2021-08-09,Sustainable Systems Project
GF11126,London,Engineering,2023-09-06,Smart Energy Framework
GF11794,New York,Research,2022-11-13,Urban Systems Approach
GF10064,Dubai,Research,2021-11-12,Future Infrastructure Model
GF11246,Dubai,Renewable Energy,2022-03-18,Renewable Policy Initiative
GF11886,New York,Renewable Energy,2020-08-22,Smart Energy Plan
GF11276,Sydney,Environmental Policy,2021-03-01,Green Energy Approach
GF12025,Seoul,Renewable Energy,2023-02-03,Future Energy Approach
GF12408,Stockholm,Research,2022-09-13,Smart Transport Initiative
GF10305,Berlin,Urban Development,2023-10-16,Sustainable Housing Framework
GF10013,Johannesburg,Renewable Energy,2020-07-09,Clean Technology Strategy
GF12120,São Paulo,Urban Development,2023-07-23,Green Technology Initiative
GF10693,São Paulo,Renewable Energy,2021-11-16,Smart Transport Model
GF10440,New York,Urban Development,2022-11-02,Future Technology Plan
GF10114,Berlin,Environmental Policy,2023-10-29,Sustainable Design Strategy
GF10900,New York,Research,2022-11-25,Eco Housing Solution
GF11486,Sydney,Engineering,2021-07-02,Renewable Systems Solution
GF10354,Mumbai,Environmental Policy,2021-07-15,Future Systems Framework
GF11258,Dubai,Environmental Policy,2023-04-15,Eco Energy Project
GF11641,Mumbai,Renewable Energy,2022-10-04,Sustainable Design Model
GF10919,Tokyo,Renewable Energy,2022-11-06,Sustainable Energy Framework
GF10884,Stockholm,Consulting,2020-07-08,Eco Design Approach
GF11630,Mumbai,Urban Development,2023-11-11,Sustainable Design Project
GF10400,Toronto,Urban Development,2020-09-14,Renewable Design Strategy
GF10483,Sydney,Consulting,2021-12-12,Clean Housing Approach
GF11813,New York,Renewable Energy,2021-08-11,Future Energy Framework
GF11318,Dubai,Consulting,2021-03-18,Green Infrastructure Approach
GF10456,Tokyo,Renewable Energy,2022-10-26,Green Policy Model
GF11756,London,Environmental Policy,2023-01-08,Clean Housing Model
GF10802,Dubai,Renewable Energy,2020-06-09,Renewable Systems Strategy
GF11810,New York,Renewable Energy,2023-06-29,Urban Housing Solution
GF10828,Mumbai,Environmental Policy,2021-11-15,Future Infrastructure Model
GF10673,New York,Environmental Policy,2022-10-11,Future Transport Plan
GF12074,Singapore,Renewable Energy,2020-04-14,Green Systems Model
GF10663,London,Environmental Policy,2020-11-27,Urban Systems Plan
GF10633,Mumbai,Research,2021-03-25,Clean Energy Plan
GF12483,New York,Research,2020-12-31,Eco Energy Initiative
GF10408,Toronto,Urban Development,2023-12-17,Eco Technology Initiative
GF11567,Mexico City,Environmental Policy,2020-03-17,Future Transport Model
GF10089,Toronto,Urban Development,2021-09-05,Future Energy Strategy
GF12282,Sydney,Environmental Policy,2022-01-02,Sustainable Design Approach
GF10959,London,Urban Development,2020-05-13,Clean Systems Strategy
GF10326,Mumbai,Environmental Policy,2021-10-03,Smart Design Framework
GF11061,New York,Environmental Policy,2023-01-15,Clean Infrastructure Plan
GF10153,Sydney,Urban Development,2022-12-29,Eco Policy Plan
GF10474,Singapore,Environmental Policy,2023-07-24,Clean Housing Solution
GF10518,Berlin,Engineering,2020-05-31,Sustainable Energy Framework
GF11196,Toronto,Engineering,2021-02-12,Green Technology Project
GF10896,New York,Renewable Energy,2021-01-26,Green Transport Framework
GF10910,Mumbai,Research,2022-08-30,Eco Transport Initiative
GF11256,Paris,Environmental Policy,2021-10-04,Renewable Technology Project
GF12222,São Paulo,Research,2023-02-26,Urban Design Project
GF11226,Tokyo,Renewable Energy,2023-06-13,Sustainable Energy Project
GF12232,Berlin,Environmental Policy,2023-12-15,Green Infrastructure Project
GF11208,New York,Engineering,2022-05-14,Urban Infrastructure Framework
GF10022,Berlin,Research,2022-10-15,Sustainable Policy Initiative
GF10661,Toronto,Consulting,2022-02-27,Eco Energy Model
GF12105,Stockholm,Engineering,2021-05-15,Urban Systems Model
GF12273,Berlin,Research,2023-05-13,Urban Energy Model
GF11482,Johannesburg,Engineering,2020-09-07,Sustainable Energy Model
GF10923,New York,Urban Development,2023-04-19,Renewable Transport Solution
GF12490,São Paulo,Urban Development,2022-09-26,Green Transport Strategy
GF10859,São Paulo,Renewable Energy,2022-04-29,Urban Transport Approach
GF11151,São Paulo,Engineering,2021-11-25,Green Systems Model
GF11702,Toronto,Environmental Policy,2023-12-25,Urban Technology Model
GF10154,Sydney,Consulting,2021-09-09,Renewable Infrastructure Solution
GF11907,New York,Renewable Energy,2023-03-01,Eco Systems Plan
GF12201,London,Engineering,2023-03-29,Renewable Policy Approach
GF11272,London,Renewable Energy,2023-06-09,Green Transport Strategy
GF12283,São Paulo,Research,2020-12-07,Eco Housing Initiative
GF10270,New York,Urban Development,2023-07-08,Renewable Policy Framework
GF10086,Sydney,Engineering,2021-04-22,Clean Policy Project
GF12378,London,Environmental Policy,2021-12-07,Future Infrastructure Project
GF11367,Mexico City,Environmental Policy,2021-10-06,Urban Systems Strategy
GF11028,Stockholm,Environmental Policy,2022-09-20,Sustainable Infrastructure Approach
GF11587,Dubai,Engineering,2022-12-23,Future Housing Model
GF10081,Mexico City,Engineering,2021-11-16,Clean Energy Framework
GF10280,Berlin,Research,2022-11-19,Smart Systems Framework
GF10481,New York,Research,2022-06-30,Smart Policy Approach
GF11155,New York,Environmental Policy,2020-07-15,Urban Infrastructure Plan
GF11776,Toronto,Renewable Energy,2022-03-07,Green Technology Approach
GF10334,Mumbai,Renewable Energy,2022-06-06,Eco Technology Initiative
GF10755,São Paulo,Research,2020-09-21,Eco Infrastructure Solution
GF11563,London,Renewable Energy,2020-02-08,Renewable Housing Strategy
GF10752,Singapore,Environmental Policy,2020-11-02,Renewable Transport Solution
GF10114,Dubai,Renewable Energy,2023-08-25,Sustainable Transport Approach
GF10085,London,Renewable Energy,2023-04-06,Sustainable Transport Solution
GF10213,Toronto,Renewable Energy,2022-06-17,Future Housing Initiative
GF12031,Berlin,Renewable Energy,2023-03-19,Sustainable Infrastructure Approach
GF10490,London,Environmental Policy,2023-02-01,Renewable Policy Plan
GF11106,New York,Urban Development,2020-11-27,Sustainable Technology Initiative
GF11097,Dubai,Research,2022-01-07,Smart Technology Initiative
GF10066,São Paulo,Urban Development,2023-07-10,Smart Energy Plan
GF11878,New York,Environmental Policy,2023-12-20,Green Policy Initiative
GF10079,Toronto,Renewable Energy,2020-03-12,Sustainable Design Strategy
GF11942,Johannesburg,Engineering,2022-09-22,Smart Housing Model
GF11816,London,Environmental Policy,2020-11-11,Clean Energy Model
GF11661,Stockholm,Engineering,2023-11-20,Renewable Housing Initiative
GF11557,London,Renewable Energy,2023-10-17,Renewable Energy Approach
GF10063,Tokyo,Consulting,2023-09-03,Clean Transport Strategy
GF11755,New York,Urban Development,2023-07-21,Green Transport Initiative
GF10800,Toronto,Research,2022-10-04,Green Systems Approach
GF10371,Tokyo,Renewable Energy,2023-12-05,Clean Transport Strategy
GF11742,Seoul,Renewable Energy,2023-08-05,Future Systems Plan
GF11157,London,Environmental Policy,2021-12-29,Future Design Framework
GF10632,Tokyo,Engineering,2021-11-19,Clean Transport Solution
GF12087,São Paulo,Renewable Energy,2020-11-02,Eco Technology Framework
GF11305,Tokyo,Environmental Policy,2021-03-25,Eco Design Approach
GF11329,Toronto,Engineering,2023-09-30,Smart Energy Framework
GF10971,Berlin,Research,2021-04-12,Future Policy Approach
GF11330,London,Environmental Policy,2020-04-08,Smart Systems Framework
GF11371,Mumbai,Research,2020-08-02,Clean Energy Initiative
GF11232,Johannesburg,Research,2022-11-09,Sustainable Transport Model
GF10597,Toronto,Consulting,2021-07-26,Urban Systems Project
GF11610,London,Urban Development,2021-08-24,Clean Technology Approach
GF11354,Toronto,Engineering,2020-03-09,Smart Systems Plan
GF10563,London,Research,2020-01-02,Smart Systems Model
GF10183,Mexico City,Renewable Energy,2023-06-19,Green Transport Solution
GF10295,New York,Engineering,2022-02-21,Smart Design Strategy
GF10067,Mexico City,Renewable Energy,2022-04-30,Future Infrastructure Approach
GF11691,São Paulo,Renewable Energy,2023-07-22,Renewable Housing Project
GF10938,Seoul,Environmental Policy,2021-11-23,Clean Design Model
GF12325,Johannesburg,Renewable Energy,2021-04-30,Clean Housing Solution
GF12476,London,Engineering,2023-02-05,Green Energy Strategy
GF10057,London,Urban Development,2021-02-18,Sustainable Technology Initiative
GF12236,Sydney,Urban Development,2021-07-30,Eco Technology Framework
GF10401,Toronto,Urban Development,2022-12-04,Eco Technology Model
GF11635,Sydney,Engineering,2021-04-20,Future Design Solution
GF10100,São Paulo,Urban Development,2020-11-13,Clean Transport Initiative
GF11683,New York,Research,2022-01-01,Eco Policy Strategy
GF10676,Dubai,Renewable Energy,2020-02-08,Future Policy Plan
GF12189,London,Renewable Energy,2022-05-13,Sustainable Housing Solution
GF11591,Dubai,Environmental Policy,2021-04-28,Green Energy Model
GF10232,Mumbai,Environmental Policy,2021-09-25,Smart Energy Plan
GF11922,Singapore,Environmental Policy,2021-12-20,Clean Design Framework
GF10468,London,Engineering,2023-04-19,Eco Design Model
GF10901,New York,Urban Development,2022-02-07,Sustainable Design Approach
GF10087,Toronto,Engineering,2023-06-06,Urban Technology Plan
GF10474,Berlin,Renewable Energy,2022-08-29,Urban Policy Plan
GF11546,London,Renewable Energy,2023-11-03,Urban Housing Model
GF10064,Tokyo,Environmental Policy,2021-04-04,Eco Technology Strategy
GF10951,Stockholm,Environmental Policy,2020-10-18,Urban Energy Plan
GF10982,Tokyo,Environmental Policy,2021-05-29,Eco Policy Initiative
GF11082,Mumbai,Renewable Energy,2022-04-24,Future Transport Solution
GF11645,Singapore,Research,2021-10-10,Eco Energy Plan
GF11086,Mumbai,Urban Development,2021-01-04,Eco Systems Initiative
GF11370,Tokyo,Urban Development,2021-07-18,Urban Policy Solution
GF11908,São Paulo,Renewable Energy,2021-10-13,Renewable Energy Project
GF12235,Singapore,Engineering,2020-10-22,Renewable Housing Approach
GF10913,Berlin,Research,2020-04-03,Renewable Technology Plan
GF12162,Tokyo,Renewable Energy,2022-10-02,Smart Technology Solution
GF11637,Tokyo,Renewable Energy,2021-12-29,Clean Transport Solution
GF11726,Paris,Renewable Energy,2021-11-14,Renewable Policy Approach
GF11678,Mumbai,Renewable Energy,2020-03-29,Future Housing Strategy
GF11539,Sydney,Research,2022-07-08,Green Infrastructure Plan
GF11896,São Paulo,Urban Development,2020-10-28,Eco Technology Initiative
GF12459,Mumbai,Urban Development,2022-12-20,Urban Energy Plan
GF12462,Tokyo,Urban Development,2022-10-05,Green Policy Solution
GF11846,Mexico City,Research,2021-06-01,Sustainable Policy Strategy
GF10032,Toronto,Research,2021-07-29,Eco Transport Strategy
GF10649,Dubai,Research,2021-04-16,Eco Infrastructure Approach
GF11592,Toronto,Environmental Policy,2021-01-24,Future Transport Initiative
GF10709,London,Urban Development,2020-06-29,Green Infrastructure Initiative
GF10097,London,Urban Development,2021-12-08,Future Energy Project
GF11097,Toronto,Urban Development,2022-04-24,Eco Transport Plan
GF11860,Berlin,Consulting,2023-10-10,Eco Housing Project
GF10415,Paris,Renewable Energy,2020-09-09,Eco Energy Framework
GF12383,London,Urban Development,2021-11-14,Smart Infrastructure Solution
GF11052,Singapore,Engineering,2020-07-14,Urban Technology Model
GF11101,Paris,Consulting,2020-01-23,Urban Energy Model
GF12427,Berlin,Renewable Energy,2020-11-01,Sustainable Systems Approach
GF12385,Mexico City,Consulting,2023-03-14,Renewable Energy Approach
GF10112,London,Research,2022-02-21,Green Transport Initiative
GF10185,London,Urban Development,2022-09-21,Sustainable Technology Approach
GF10836,New York,Urban Development,2023-05-15,Clean Systems Solution
GF10481,Toronto,Engineering,2022-07-11,Sustainable Energy Strategy
